Player,Pos,Squad,Comp,Age,MP,pca_pass_x,pca_pass_y,pass cluster,pca_chances_x,pca_chances_y,chances cluster,pca_misc_x,pca_misc_y,misc cluster
Diadie Samassékou,MF,Hoffenheim,de Bundesliga,24,31,7.156491848425538,-11.489859169981289,2,-17.72898442461957,-0.23375988402054193,1,-37.83964218594275,-23.43254165910516,0
Didier Ibrahim Ndong,MF,Dijon,fr Ligue 1,26,29,19.16971846316925,-4.335057311960115,2,-7.745521495434245,-0.9543846540863901,1,65.25994307106794,-11.669217029532568,2
Diego Carlos,DF,Sevilla,es La Liga,27,33,38.430285396582065,-6.987627918011678,3,8.8481273440934,-1.6321288120703257,0,-1.9985074296562568,-51.80591388402375,2
Diego Costa,FW,Atlético Madrid,es La Liga,31,7,-10.326821676565686,14.346716381053824,1,25.638528546044274,1.855969292535859,0,-126.48434916945575,43.35739897974177,0
Diego Demme,MF,Napoli,it Serie A,28,24,53.71427011805464,5.0781027311633276,3,11.282438409662422,-0.10231916560216561,0,88.03050239109243,-2.827888385283268,2
Diego Farias,FW,Spezia,it Serie A,30,29,-0.8736654152615259,8.315466842718896,2,6.926425549496296,1.4493805474210928,0,15.330518160727333,-18.972109519123748,2
Diego Godín,DF,Cagliari,it Serie A,34,28,17.96249070097962,-13.098227713222732,2,11.949274685500878,-1.5204615288365886,0,77.61373220171191,-41.90809698445396,2
Diego González,DF,Elche,es La Liga,25,19,18.815520781494698,-14.339488878122625,2,8.845413528086205,-1.8398379943732706,0,61.11344643166375,-43.95438315342809,2
Diego Lainez,FW,Betis,es La Liga,20,21,-3.4989114796919005,7.5398516850434625,2,4.209511770173891,1.0770038512678064,0,107.87759833212887,0.7903678051087175,2
Diego Llorente,DF,Real Sociedad,es La Liga,26,1,22.62717879579631,-11.750552920193801,2,-24.458059505387574,-1.5053252772151255,1,104.70574973751684,64.10416925480308,2
Diego Llorente,DF,Leeds United,eng Premier League,26,15,12.194922058363844,-15.301271867298663,2,13.050158531539424,-1.6952932868103414,0,122.75354604665102,-37.73158801811726,1
Dilane Bakwa,"FW,MF",Bordeaux,fr Ligue 1,17,7,67.09066470754418,37.22743923183536,3,42.48733142223116,6.965331758460622,2,215.23903223294226,24.072890660243605,1
Dimitri Foulquier,DF,Granada,es La Liga,27,32,-19.81744258430111,-19.069698972674963,0,32.63875556803495,-1.97202379052059,0,-61.89312974074467,1.595342773682776,0
Dimitri Liénard,MF,Strasbourg,fr Ligue 1,32,34,17.2935197222348,0.29325346912538786,2,4.220963510265932,1.7439001318350456,0,65.14753519127412,-10.392120205828064,2
Dimitri Payet,"FW,MF",Marseille,fr Ligue 1,33,33,16.964735850054776,11.692457743189243,2,15.138634411664327,2.197377182257558,0,37.90759157395042,-8.881976042367508,2
Dimitris Limnios,"MF,FW",Köln,de Bundesliga,22,12,-23.711415703716582,11.193366617773995,1,25.57563065205742,-0.962969155698887,0,45.26963647829797,6.795042660411317,2
Dimitris Siovas,DF,Huesca,es La Liga,31,36,16.83122061503165,-11.823120784473243,2,3.158427490449984,-1.3350498258064512,0,55.503073113035555,-28.227290459352943,2
Dimitry Bertaud,GK,Montpellier,fr Ligue 1,22,9,-25.392118098571242,-33.886852795650675,0,-24.458059505387574,-1.5053252772151255,1,-108.97293985635379,47.974217604741035,0
Diogo Dalot,DF,Milan,it Serie A,21,21,4.196733059246199,-11.145463662761745,2,25.568934703318067,-0.900017444379237,0,27.916371124714466,-13.840307306210407,2
Diogo Jota,FW,Liverpool,eng Premier League,23,19,-6.130104450645088,16.815759858247176,1,32.16640472981094,1.4071882888427647,0,59.662326677355225,2.2202876823613913,2
Dion Lopy,MF,Reims,fr Ligue 1,18,4,0.48185430837410786,-12.035507292132127,2,-24.404246263054986,0.8846210562055011,1,24.855255026062693,-31.908901058627908,2
Dion Moise Sahi,"FW,MF",Strasbourg,fr Ligue 1,18,6,-21.904586468526226,28.26390680357857,1,0.7234658515717324,5.054977390392946,0,158.19373936625274,1.007536637107339,1
Divock Origi,FW,Liverpool,eng Premier League,25,9,-20.73149608529753,32.01125680796423,1,4.224451453196341,0.5023439703081332,0,-13.491188064534088,27.45384807097215,2
Djamel Benlamri,DF,Lyon,fr Ligue 1,30,6,8.113111429282515,-17.771000869123863,2,-24.438969125086345,-0.43042967324179193,1,41.62419895552579,54.663543873823386,2
Djavan Anderson,DF,Lazio,it Serie A,25,3,-15.14133053818264,-7.257922338072874,0,-24.458059505387574,-1.5053252772151255,1,23.41788031366278,53.68878354411477,2
Djené,DF,Getafe,es La Liga,28,34,-30.780529920626385,-29.155755918698727,0,-24.44942529676705,-1.0739251721608387,1,-79.97913057093848,-22.676729298083103,0
Djibril Sidibé,DF,Monaco,fr Ligue 1,28,30,59.22936540094967,-1.149691090651809,3,-24.413961450768287,0.8333479854757346,1,177.7502306698708,0.8098478639946,1
Djibril Sow,MF,Eint Frankfurt,de Bundesliga,23,28,14.988346766260946,-5.228204751958242,2,2.8680122564305663,-0.41817042763567785,0,36.45417387103027,-11.732138331173827,2
Dodi Lukebakio,"FW,MF",Hertha BSC,de Bundesliga,22,29,-27.128963965851042,14.052449978679482,1,19.50921654516347,0.31002241203312725,0,-36.685335449371635,-7.797282939310394,0
Domagoj Bradarić,DF,Lille,fr Ligue 1,20,26,30.56731466951749,-4.721604654084818,2,50.5505583170358,-1.5490523208839286,2,64.42199612183572,-11.673092092850672,2
Domenico Berardi,"FW,MF",Sassuolo,it Serie A,25,30,9.995540966098288,8.64310512391259,2,5.092885847732313,3.7401561411191886,0,103.42665491838875,6.496506400867752,2
Domenico Criscito,DF,Genoa,it Serie A,33,23,17.576248647907928,-13.381574426080949,2,-4.449289379130995,-1.2008525992423067,0,53.68797041929469,13.00861696958897,2
Domingos Duarte,DF,Granada,es La Liga,25,29,-14.865580632271342,-23.700888839695697,0,4.1463427019777885,-1.660480242632338,0,-32.95378724630195,-28.884192968669208,2
Domingos Quina,MF,Granada,es La Liga,20,8,-29.042151078681268,4.839429157195189,1,13.12779271785243,1.1598737909497414,0,-85.53908399338991,-12.525947738592132,0
Dominic Calvert-Lewin,FW,Everton,eng Premier League,23,33,-35.32506021850882,29.106407533485214,1,32.41638105481975,-0.18787538852873514,0,-105.32122837734984,1.2407344009232688,0
Dominick Drexler,"MF,FW",Köln,de Bundesliga,30,27,-7.932979835970287,6.161447388527895,2,-7.703156211749687,0.570715305347199,1,12.337265639780945,-0.8259218807208671,2
Dominik Kohr,"MF,FW",Eint Frankfurt,de Bundesliga,26,7,24.45876838599883,7.028493265642839,2,-24.40633923379143,0.40241750418207073,1,5.402726891957368,-49.70452527608711,2
Dominik Kohr,MF,Mainz 05,de Bundesliga,26,17,-14.679128116148684,-13.114683962662234,0,-5.617303300180348,-0.16182985825158203,1,-70.67358063294179,-2.7957047265509543,0
Dominique Heintz,DF,Freiburg,de Bundesliga,26,21,37.80900935054782,-6.7895315985201945,3,0.543554531640149,-1.6229998339527612,0,139.77483910377288,-29.055673103103018,1
Donny van de Beek,"MF,FW",Manchester Utd,eng Premier League,23,19,12.87509261786309,8.236484161731646,2,25.573153319488554,-0.5415676910824967,0,-53.31719240811223,-22.2097851389986,0
Douglas Costa,"MF,FW",Juventus,it Serie A,29,2,7.837973336661882,18.639359033483093,2,-24.379989178462306,2.8569488685951794,1,97.43275884769571,62.535719964962695,2
Douglas Costa,"FW,MF",Bayern Munich,de Bundesliga,29,11,15.464033808694253,15.233253369908605,2,25.65820192233662,3.55662934436847,0,108.41139718450168,-16.5799347162716,2
Douglas Luiz,MF,Aston Villa,eng Premier League,22,33,3.7674980986516458,-14.264460791251292,2,2.473438211659666,-0.4066646601317738,0,22.176903440340325,-18.308641141616064,2
Dries Mertens,"FW,MF",Napoli,it Serie A,33,29,-23.162692807410966,9.261720704141341,1,12.07841813811987,2.842218534543863,0,-82.67471811264771,-4.219098369858077,0
Drissa Camara,MF,Parma,it Serie A,18,1,3.6293262439789,6.24536608944775,2,-24.458059505387574,-1.5053252772151255,1,-55.88500484529595,-58.465339019650706,0
Duje Ćaleta-Car,DF,Marseille,fr Ligue 1,23,33,31.540414024549843,-7.925171635803377,2,5.546774669694889,-1.7326037671042003,0,35.664739589834944,-46.633406695151976,2
Dušan Vlahović,FW,Fiorentina,it Serie A,20,37,-38.224289933515195,31.111006229072824,1,14.9172662569946,0.1303760644366096,0,-104.18812920297474,-7.11837115047616,0
Duván Zapata,FW,Atalanta,it Serie A,29,37,-10.807409922038358,31.557389200502048,1,14.482362053950986,2.7541714995522777,0,-1.8360022724355969,7.659614139450761,2
Dwight Gayle,"FW,MF",Newcastle Utd,eng Premier League,29,18,-42.19904705493985,24.340023366910437,1,13.13107071165526,0.9464267415681701,0,-147.4893659003192,10.123976911212198,0
Dwight McNeil,MF,Burnley,eng Premier League,20,36,-12.600980088387981,-1.6513366393778655,2,10.186182522286297,0.21039905216639795,0,51.603760282828944,-3.83212600322387,2
Dylan Bronn,DF,Metz,fr Ligue 1,25,38,7.396159864823628,-16.730405314255975,2,-1.348243083178859,-1.3202971573073676,0,29.742712563695004,-28.29039651717902,2
Eberechi Eze,MF,Crystal Palace,eng Premier League,22,34,-2.4374792805083985,2.733804661826122,2,10.708794318258702,0.9636210513630855,0,100.44195963690622,-4.993307606902242,2
Ebrima Colley,"FW,MF",Hellas Verona,it Serie A,20,23,-13.12492964418303,21.79665556863087,1,16.798110949425446,-0.2514356897546964,0,47.48424211103196,-6.1534818318874445,2
Ebrima Darboe,MF,Roma,it Serie A,19,5,57.203657461303244,-1.2610043700246998,3,-24.39928513155835,1.3330066718961506,1,130.73688886391878,-16.66810412390674,1
Eddie Nketiah,FW,Arsenal,eng Premier League,21,17,-35.75296043257449,23.41535316227146,1,17.320291190163235,0.2668273339677355,0,-97.9503732316339,-19.843770305695966,0
Eddy Salcedo,"FW,MF",Hellas Verona,it Serie A,18,21,-17.108351188161926,25.958050188891036,1,23.21132002174848,-0.08386943041647177,0,-52.272492579324194,-10.224933696999612,0
Eddy Sylvestre,"FW,MF",Nice,fr Ligue 1,20,4,-8.891748051088005,6.416224793327356,2,-24.425967420383895,0.2512200083936053,1,-98.28270498336522,-5.419987833053526,0
Eden Hazard,"FW,MF",Real Madrid,es La Liga,29,14,40.47598658980262,17.055281985248655,3,25.6263449907525,1.1475156410518583,0,225.24777348197802,-2.3311771717432186,1
Éder Militão,DF,Real Madrid,es La Liga,22,14,36.88454509592775,-6.590630361411999,3,0.5629422823781167,-1.1782267202249104,0,85.95212845271986,3.221561887004294,2
Ederson,GK,Manchester City,eng Premier League,26,36,-22.873403968541325,-30.376078485053362,0,-24.45551265735811,-1.370053643011392,1,-101.80493968931819,47.144924365898504,0
Édgar Badía,GK,Elche,es La Liga,28,30,-19.101380614104396,-31.83212885665508,0,-24.456929445171166,-1.441620565331106,1,-117.97319481076303,45.106529979828366,0
Édgar Méndez,"MF,FW",Alavés,es La Liga,30,33,-44.0828155465382,11.15957022097173,1,4.991797532559022,-0.1293392126804818,0,-76.78830690030188,-5.822155349694076,0
Edgar Sevikyan,MF,Levante,es La Liga,18,1,2.421994636792659,-10.711803946441565,2,-24.458059505387574,-1.5053252772151255,1,115.24930131624566,-32.90275266445016,2
Edimilson Fernandes,"MF,DF",Mainz 05,de Bundesliga,24,14,-13.598154552932144,-12.187292345332422,0,6.386317070908015,-0.15320459757646257,0,-55.63880639186629,-19.34233413423271,0
Edin Džeko,FW,Roma,it Serie A,34,27,-28.872725163670225,24.12590490392883,1,9.962407934105386,2.0985851091855285,0,-71.33365909680941,0.12218598035976717,0
Edinson Cavani,FW,Manchester Utd,eng Premier League,33,26,-35.875993342953855,20.799193789481627,1,18.526400124194367,0.6413810447847815,0,-149.24383515548607,1.4402203773423528,0
Edmond Tapsoba,DF,Leverkusen,de Bundesliga,21,31,89.59694779468855,9.931027034483408,3,4.957323165680784,-1.1722561436273946,0,322.405792359146,0.7855232293411321,1
Edoardo Bove,MF,Roma,it Serie A,18,1,134.0384606045962,13.044441579108124,3,-24.10539923062187,17.79737016903466,1,521.6978484859409,89.82124714500308,1
Edoardo Goldaniga,DF,Genoa,it Serie A,26,25,-6.199063081802533,-12.543397297183068,2,-24.442145917574674,-0.8286207921653185,1,-19.115800225203046,0.37257152772872226,2
Edoardo Vergani,FW,Bologna,it Serie A,19,1,-18.33542191291079,-20.461510626709714,0,-24.458059505387574,-1.5053252772151255,1,-194.56582558955287,34.72572689420186,0
Edouard Mendy,GK,Chelsea,eng Premier League,28,31,-23.157686699763342,-28.982452851446826,0,-24.441915788010295,-0.5952579645862774,1,-119.42612291607426,-53.65545933466724,0
Edouard Mendy,GK,Rennes,fr Ligue 1,28,1,-21.843850317559365,-33.87003142723658,0,-24.456241164669663,-1.4092376705957763,1,-97.55826462658209,50.06423264301338,0
Edu Expósito,MF,Eibar,es La Liga,23,31,-4.572865912447041,-4.326325938094043,2,-2.3859044328228767,1.4238736796280789,0,-11.825105287382595,-16.972797108146334,2
Eduard Löwen,"MF,DF",Hertha BSC,de Bundesliga,23,7,45.77769996361121,0.5403151547590953,3,-24.421580429387664,-0.08449226181989693,1,38.217555127723756,-45.77562398363862,2
Eduardo Camavinga,MF,Rennes,fr Ligue 1,17,35,39.503089119988466,6.173349215330388,3,6.3788349967852565,-0.2869813183263192,0,144.9444276231522,-6.89692385217607,1
Eduardo Henrique,MF,Crotone,it Serie A,25,18,-5.316410709357581,-3.39020151891236,2,-11.923409251944921,-0.4049076083448149,1,-8.808046583081449,-19.58813155491567,2
Eiji Kawashima,GK,Strasbourg,fr Ligue 1,37,24,-33.52280493184305,-32.70858747772418,0,-24.45594238853756,-1.413384090035568,1,-118.23883865396942,-54.203858796903965,0
El Bilal Touré,"FW,MF",Reims,fr Ligue 1,18,33,-41.85387964082745,27.78933722063841,1,20.582505351896963,-0.8166771916824519,0,-123.42011360530806,-2.3782571067646745,0
Eldor Shomurodov,FW,Genoa,it Serie A,25,31,-27.313854199509095,33.89579970918019,1,23.01842668182305,0.5646190396322498,0,-75.77848777918976,6.054472492610039,0
Eliaquim Mangala,DF,Valencia,es La Liga,29,7,-33.154720252778255,-18.476680198606285,0,-24.447713361719938,-1.283194352813156,1,-102.04815568464353,-53.06265506323417,0
Elias Bördner,GK,Eint Frankfurt,de Bundesliga,18,1,-16.94897869423021,-30.245068841909774,0,-24.458059505387574,-1.5053252772151255,1,-49.63184602758193,50.62298263386488,0
Elif Elmas,"MF,FW",Napoli,it Serie A,20,33,10.378873132037937,8.776266109124736,2,21.808945641954907,0.5450205264608129,0,23.936244684893747,-11.56942881408453,2
Elio Capradossi,DF,Spezia,it Serie A,24,1,-0.1327139701491729,-15.92173629965877,2,-24.4407538785383,-1.1247683225093152,1,-56.248992642843604,46.84524162133815,0
Eliot Matazo,MF,Monaco,fr Ligue 1,18,10,-29.551968855256405,-9.919988289867538,0,42.27737208385931,-0.9032990062755806,2,-103.88293925316064,2.049726259956739,0
Elliot Anderson,MF,Newcastle Utd,eng Premier League,17,1,-80.53644180165385,5.739870819259063,1,-24.458059505387574,-1.5053252772151255,1,-207.40959993189335,40.13010616743758,0
Ellyes Skhiri,MF,Köln,de Bundesliga,25,32,8.946017485956286,-12.803228922839361,2,16.765482114350764,-1.0023084024698405,0,-18.609720427332867,-9.16976386452459,2
Elseid Hysaj,DF,Napoli,it Serie A,26,24,31.621502241571424,-6.4951228699766395,2,-24.42507040786878,0.08036728954413308,1,85.41298784454231,-4.7694906016970755,2
Elvis Rexhbeçaj,"MF,FW",Köln,de Bundesliga,22,30,-26.53295392385025,4.472058534872673,1,11.298016221655065,0.22051731769127556,0,-64.14412533098401,3.6376179399127078,0
Emanuel Vignato,"FW,MF",Bologna,it Serie A,19,31,14.270551824721943,8.456512663287558,2,10.427295255464092,1.7055857540250365,0,114.43153093826211,-2.566616747863494,2
Emerson,DF,Betis,es La Liga,21,34,20.75407168627809,-4.399092835012687,2,-6.2236501537693805,0.0018239187473015693,1,19.865330687198842,9.961345782373279,2
Emerson Palmieri,DF,Chelsea,eng Premier League,25,2,26.84053896397281,-7.427388989314549,2,-24.458059505387574,-1.5053252772151255,1,26.871229399766705,53.96105414251432,2
Emil Audero,GK,Sampdoria,it Serie A,23,37,-26.667074767990545,-31.793439285214284,0,-24.45551265735811,-1.370053643011392,1,-111.73067187901728,44.68053586583644,0
Emil Forsberg,"FW,MF",RB Leipzig,de Bundesliga,28,29,-11.125756081914904,19.803387984064326,1,19.447244240489997,2.411786592188719,0,-64.28118709209444,-32.29425222923283,0
Emil Krafth,DF,Newcastle Utd,eng Premier League,25,16,-16.120944952911476,-20.945716084697654,0,18.454085540852482,-1.3892856332107213,0,-76.86165899963923,13.312635845567687,0
Emile Smith-Rowe,"MF,FW",Arsenal,eng Premier League,20,20,11.266234316030785,5.281244336618741,2,6.397661211529311,0.677946121191467,0,32.25962130382828,30.366749536545377,2
Emiliano Martínez,GK,Aston Villa,eng Premier League,27,38,-28.309211316314816,-31.439937027385596,0,-24.455346359029512,-1.3553942845421987,1,-113.72092611036496,46.388415705805365,0
Emiliano Rigoni,"MF,FW",Elche,es La Liga,27,23,-19.99612454814766,1.2264432733716277,1,16.7822084068599,-0.5461988430725877,0,-15.317931297662314,5.294984882165592,2
Emmanuel Amankwaa Akurugu,DF,Getafe,es La Liga,18,1,-34.54042031182319,-28.332563100195824,0,-24.458059505387574,-1.5053252772151255,1,-51.26093352547049,51.018587095306884,0
Emmanuel Dennis,FW,Köln,de Bundesliga,22,9,-28.467075121658006,40.28653886584797,1,-24.408948233435435,0.6366703303705928,1,-39.15578749114636,-7.568760807858502,0
Emmanuel Gyasi,FW,Spezia,it Serie A,26,37,-18.05887509167654,17.915290256375112,1,28.879196605414094,-0.5477079514314518,0,-23.460572846437366,-21.286168937733688,2
Emmanuel Rivière,"FW,MF",Crotone,it Serie A,30,21,-34.82401917249217,23.878139876640855,1,2.8935282459938265,-0.012870915973609707,0,-118.00565195332301,11.286118762812913,0
Emre Can,"DF,MF",Dortmund,de Bundesliga,26,28,60.1586621326806,3.8752823981164566,3,-0.9264593753250704,-0.403571213641768,0,217.64589925119157,-16.758253738484733,1
Emre Mor,"FW,MF",Celta Vigo,es La Liga,23,11,-32.36921344178436,9.889430205350399,1,0.5752253126389291,-0.7074670474758314,0,-53.16936173895038,-12.912648259381932,0
Emrehan Gedikli,FW,Leverkusen,de Bundesliga,17,1,-44.44448735035096,-5.506257665206537,0,-24.404300926521234,1.5251988738389388,1,-177.26392395903085,40.03357602293781,0
Eñaut Mendía,FW,Eibar,es La Liga,21,1,-57.32401876482059,-2.99648933744589,1,-24.43438918710222,-0.979581250602587,1,-129.7773472627271,46.26954752135177,0
Enda Stevens,DF,Sheffield Utd,eng Premier League,30,30,1.9007336730467788,-10.056334822094948,2,0.5609965601122064,-0.8527540673925704,0,-10.068989016245963,-12.115405197618,2
Enes Ünal,FW,Getafe,es La Liga,23,28,-31.175098281107285,28.77161384086411,1,0.6175522079323632,0.6613031775184762,0,-105.35073346099387,-15.155532722317384,0
Enis Bardhi,MF,Levante,es La Liga,25,26,8.663671986101834,5.978212969564459,2,11.71643753631782,0.991251834939041,0,48.41312372446168,-0.3968807881828673,2
Enock Kwateng,DF,Bordeaux,fr Ligue 1,23,18,19.6124406323367,-10.152723940132091,2,25.564985588311,-0.75011823886212,0,17.439145874569906,-13.419342843431,2
Enric Gallego,FW,Osasuna,es La Liga,33,22,-23.865157132352866,34.171897444579066,1,4.194418339434757,0.15790608202590573,0,-131.69241917520316,15.561494684160042,0
Enzo Ebosse,DF,Angers,fr Ligue 1,21,6,16.297637503308167,-10.9880415597183,2,-24.451713971762533,-1.1745627144241673,1,-29.953583749397463,47.62809321585919,2
Enzo Le Fée,"MF,FW",Lorient,fr Ligue 1,20,36,2.4757597035616326,2.166472062068727,2,-8.787177246580745,1.3147530735932467,1,49.5686825926482,-1.3670084119141588,2
Enzo Millot,MF,Monaco,fr Ligue 1,18,2,11.05204683636492,12.380394510396997,2,25.64921648888705,0.8297260015713176,0,-73.4794195113364,43.242622550358995,0
Eren Dinkçi,"FW,MF",Werder Bremen,de Bundesliga,18,8,-30.441911204343388,26.042043746871283,1,42.33206458311089,0.4116789142879125,2,-130.2536530247717,11.448009194885863,0
Eric Bailly,DF,Manchester Utd,eng Premier League,26,12,21.477806160030237,-14.4602561797942,2,-24.44966038058318,-1.1559173808687746,1,96.09844540293295,-25.953325948683293,2
Eric Dier,DF,Tottenham,eng Premier League,26,28,28.733464393921967,-8.93681451372768,2,-10.145195369811464,-1.122784449683709,1,70.0507884008215,-2.598231669364688,2
Eric García,DF,Manchester City,eng Premier League,19,6,72.35748439651228,6.560905026755071,3,-24.434981419507515,-0.481442576521138,1,267.80429532039767,71.4476964394962,1
Eric Junior Dina Ebimbe,"FW,MF",Dijon,fr Ligue 1,19,30,-10.428121590298627,4.375699958598135,2,3.914081895535053,0.9843854701550823,0,45.18331548254581,-3.5199990018104326,2
Eric Maxim Choupo-Moting,"FW,MF",Bayern Munich,de Bundesliga,31,22,-27.87306192534868,18.459303256958687,1,44.01298538414901,0.004560591682850712,2,-89.99805367433206,-28.842872294697045,0
Erick Cabaco,DF,Getafe,es La Liga,25,20,-31.633084007204737,-24.989843545358173,0,-24.44679750671882,-1.031048772408974,1,-98.85302780483353,-28.932903128789693,0
Erick Pulgar,MF,Fiorentina,it Serie A,26,31,9.25024524876986,-14.416009581647725,2,-5.624534992322631,-0.28997820983215394,1,-47.73906597382353,-38.22146618354595,0
Erik Durm,DF,Eint Frankfurt,de Bundesliga,28,21,-7.731685184567499,-5.340509634221994,2,5.586206940588669,-0.12178570031682252,0,-7.708200269544744,-7.850481624881994,2
Érik Lamela,"FW,MF",Tottenham,eng Premier League,28,23,8.244238620925266,16.3555013321831,2,16.544165044668468,1.7347651848594243,0,134.1059411247962,-7.179747126001103,1
Erik Pieters,"DF,MF",Burnley,eng Premier League,31,20,-12.630503449275079,-18.97988957955401,0,50.53733411913935,-2.114425130998357,2,-68.68670168891398,-27.104281446944324,0
Erik Thommy,"DF,FW",Stuttgart,de Bundesliga,25,8,-1.0059782069038776,19.00967223884793,2,-14.353104793762487,2.391834499745964,1,114.54297638285084,10.810200571796225,2
Erling Haaland,FW,Dortmund,de Bundesliga,20,28,-43.136716558979714,23.751176877813066,1,27.857423800882998,1.0843413272989952,0,-102.25726138026937,-18.22073581585455,0
Ermedin Demirović,FW,Freiburg,de Bundesliga,22,30,-50.2407532942064,32.001388296538885,1,23.121782482896027,0.44717264588810823,0,-119.37529554170392,-11.07658038201654,0
Ermin Bičakčić,DF,Hoffenheim,de Bundesliga,30,2,9.203970321060352,-13.579710509344535,2,25.56807290723987,-1.9856984363350538,0,69.26398146279946,56.122301882186136,2
Ernesto Torregrossa,FW,Sampdoria,it Serie A,28,6,-31.798506953056734,32.112901105693275,1,25.614732980619877,0.22244142944110562,0,-101.62005352795492,12.188895120125972,0
Erwan Belhadji,MF,Dijon,fr Ligue 1,19,1,-32.318600285248785,-6.829875994187321,0,-24.348700407494714,2.7599963297484096,1,116.30327488525475,-40.42214734537615,2
Esteban Burgos,DF,Eibar,es La Liga,28,14,-5.317610443747845,-20.2448996279679,0,42.235653269489454,-2.3854083381443973,2,-2.135631745146906,-49.31682515736489,2
Ethan Ampadu,"DF,MF",Sheffield Utd,eng Premier League,19,25,1.957982564588049,-16.99853866195083,2,4.147271726865066,-1.4516524278518805,0,30.02048092067935,-13.62936374398038,2
Étienne Capoue,MF,Villarreal,es La Liga,32,16,30.534109489217016,-5.673139890012036,2,13.053679666546302,-1.4970985101689407,0,12.096803081664808,-14.800937231877342,2
Etienne Green,GK,Saint-Étienne,fr Ligue 1,20,8,-41.23805371885084,-35.97987763620945,0,-24.458059505387574,-1.5053252772151255,1,-139.98609529246855,41.34846524084128,0
Eugeni Valderrama,"FW,MF",Huesca,es La Liga,26,3,34.69407247462736,-6.346936447136008,3,-24.408092093089333,1.3037790961094837,1,52.45082418403622,1.4768454841857024,2
Evann Guessand,FW,Nice,fr Ligue 1,19,3,-67.13284518132134,19.156986374218736,1,75.65817060438292,0.7626071802699766,2,-103.02897353390689,-50.99030456654477,0
Exequiel Palacios,MF,Leverkusen,de Bundesliga,21,9,43.27610415106281,-0.4538005712316231,3,-24.413942012698428,0.7719614501029558,1,10.932269523493584,-30.063081898211774,2
Ezequiel Ávila,"MF,FW",Osasuna,es La Liga,26,8,-32.41892978783534,17.88315380611648,1,0.6286378755925052,0.6238496703315866,0,-89.52507916051546,46.53825390498815,0
Ezgjan Alioski,DF,Leeds United,eng Premier League,28,36,22.5969331261325,-3.1265317451932657,2,7.58594563439719,0.0859494103794937,0,57.810962156516375,-2.458256273877721,2
Ezri Konsa,DF,Aston Villa,eng Premier League,22,36,-11.90151807668001,-21.786044309939427,0,5.94783970474534,-1.810264005959331,0,-97.47902918937434,-15.633556466065231,0
Fabián Balbuena,DF,West Ham,eng Premier League,28,14,-16.996819802139015,-22.251735925158663,0,0.5497396402681497,-1.7004316302278804,0,-76.27383697437412,-20.432454694069495,0
Fabian Bredlow,GK,Stuttgart,de Bundesliga,25,1,-22.60727874969413,-32.934534401416315,0,-24.458059505387574,-1.5053252772151255,1,-175.96242826340443,41.40128483605698,0
Fabian Delph,"MF,DF",Everton,eng Premier League,30,8,66.34761573947912,6.724098327399462,3,-24.436257200373802,-0.4702639234182298,1,138.14914570724727,-7.814945900154799,1
Fabian Klos,FW,Arminia,de Bundesliga,32,34,-33.12806379830027,29.634958438321394,1,12.900705522807334,0.20575618521080424,0,-116.49351760850382,6.6003049465276575,0
Fabian Kunze,MF,Arminia,de Bundesliga,22,26,-9.001048052713605,-14.68599255935762,0,-10.135962705250266,-0.6082645709100616,1,-44.50895206651958,-22.390933081309726,0
Fabián Orellana,"MF,FW",Valladolid,es La Liga,34,30,-15.757068523932647,4.8450825596602405,1,25.596271291934567,0.46630482454419364,0,6.160202579382131,10.49597290492402,2
Fabián Ruiz Peña,MF,Napoli,it Serie A,24,33,61.10796504351785,9.351725442365158,3,10.523815029440234,1.7190708726215345,0,150.36749589848935,-4.368004716199622,1
Fabian Schär,DF,Newcastle Utd,eng Premier League,28,18,-4.7614633397352195,-17.647059754312487,2,15.552443057233251,-1.538512830372472,0,7.256666617272831,-0.07093697965644759,2
Fabien Centonze,DF,Metz,fr Ligue 1,24,36,4.687476276886896,-7.651931121966684,2,3.568801896479661,-0.6041920065042407,0,94.35515735787051,6.631136943035963,2
Fabien Lemoine,MF,Lorient,fr Ligue 1,33,30,43.29960985793348,0.8844997813793798,3,-6.82817814650657,-0.4940618606629947,1,39.676270372001625,-2.8976114821596415,2
Fabinho,"DF,MF",Liverpool,eng Premier League,26,30,53.741230569289,-1.843786881498743,3,-14.442120921792323,-0.8491454590370809,1,105.06948794109793,2.3428148384783274,2
Fábio,DF,Nantes,fr Ligue 1,30,22,4.97042139566793,-14.645661835375044,2,-10.127893351649343,-0.11584921227610911,1,-27.33305176777689,10.652146095732409,2
Fabio Carvalho,"MF,FW",Fulham,eng Premier League,17,4,-16.859553384855403,7.934762551297029,1,20.0326567725219,0.4877573141265403,0,-10.443123164297369,0.15674056441495626,2
Fabio Depaoli,DF,Atalanta,it Serie A,23,5,12.116117201309775,5.1567738917511505,2,-24.427100885798488,0.2309158422787358,1,-20.375283498179662,-49.964518968640476,2
Fabio Depaoli,MF,Sampdoria,it Serie A,23,2,-51.01600558892079,13.06100509948061,1,25.59287808073641,-0.7119147792141236,0,-91.40221522238964,47.17516649966919,0
Fabio Depaoli,DF,Benevento,it Serie A,23,15,-23.445529877099105,-15.286701664254949,0,-10.135865673522625,-0.6460024698286216,1,-86.96460389743582,5.960618443821124,0
